id,company,country,year,status,bio,hist,org,media,social,gov,link,clean_link,link_clean_notes,text,processed_link,snapshot_count,first_snapshot,last_snapshot
491,Innovatrics,Slovakia,2006,Private,1,1,1,1,0,0,https://www.innovatrics.com/,https://www.innovatrics.com/,,"Globally Recognized & Awarded Biometric Partner. Explore our Plug & Play Facial Recognition. AI - Powered OCR & Facial Authentication Digital Onboarding Toolkit. Innovatrics ABIS Biometrics, tailored. NIST FRVT: Innovatrics Face Recognition Technology Confirmed as Top Performer. About Innovatrics: We are an independent, trusted partner for biometric identity management technology. To date, we have successfully completed over 500 projects in 80 countries and over a billion people have been biometrically processed using Innovatrics software. TOP RANKED TECHNOLOGY INNOVATIVE APPROACH PROACTIVE CUSTOMER CARE SMART SOLUTION. Our technology advantages. Blazing Performance: Industry-leading matching speed. Speed is in our DNA. Our fingerprint matching algorithm is now the fastest in the world with a matching speed of 1.04 billion per second on a standard server. Continuous innovation has helped us achieve this blazing performance, ensuring that we have stayed ahead of our competitors and that our unique algorithm continues to underpin the fastest AFIS solution available on the market. We are not just leading innovators in the area of fingerprint biometrics; our facial recognition technology is also a top performer. Continuous development of our algorithm, combined with innovations such as newly introduced GPU acceleration support means our facial technology is now capable of performing thousands of facial template extractions per second. As well as underpinning our fingerprint and face technologies, our culture of innovation and passion for challenges drives our research and development in other biometric modalities. Where speed matters? Matching speed is a key factor for large-scale projects with multiple millions of enrollees. A high-performance algorithm means less servers are required to support the solution, while maintaining high throughput and very low latency. This results in greatly reduced response times, real-time identification and significant cost savings, especially when we consider very large systems with more than 100 million enrollees. Stunning Accuracy: Top accuracy in NIST PFT II, Top Ranked in FpVTE, Top Ranked in FRVT. Speed is important, but accuracy is critical. We don t compromise. Without accuracy, speed is irrelevant. From the very beginning, our algorithm has delivered stunning accuracy to our solutions. The founders of Innovatrics  first mission was to fix biometrics and to make biometric technology practical and reliable. By focusing on quality, investing in the smartest people and exploring new areas of deep learning, we ve managed to achieve industry-leading accuracy. Not only have we fixed the issues associated with biometrics – we ve revolutionized the technology. Where accuracy matters? The industry-leading accuracy rate of our algorithm (99.98%), when deployed in a biometric identity management solution, results in dramatically lower error rates and greatly increased security and convenience. It also results in better performance in latent prints / poor quality image matching, enterprise 1:N identification (with only 1-2 fingers), hard to recognize prints / edge cases and enhanced performance on platforms with limited features (mobile & embedded). Innovatrics  industry-leading accuracy, identification speed and enrollment (extraction) speed, combined with agile design and low RAM consumption, mean our technologies are first in the world in operational ranking. Excellent Interoperability: Top results in interoperability and accuracy. Our technology consistently achieves top results in interoperability evaluations. Interoperability describes the extent to which systems and devices can exchange data, and interpret that shared data. For two systems to be interoperable, they must be able to exchange data and subsequently present that data such that it can be understood by a user. Why interoperability matters? Interoperability is critical in large biometric authentication projects. Many large biometric authentication systems in government agencies, financial institutions or large organisations are based on the rudimentary requirement of fingerprint template interoperability. Our vast experience has helped us to ensure that our fingerprint templates enable every certified matcher to gain maximum accuracy, and our template matcher delivers first class accuracy with every interoperable fingerprint template. Multiple Platform: Ready to run on a complete range of hardware and software platforms. We don t bind our customers to any kind of hardware or software. We have designed our biometric technologies to be ready to run on a broad range of hardware and software platforms, meaning customers don t need to worry about compatibility issues. The biometric solution you select today must be able to integrate with the technologies of tomorrow.  We are able to port our components and libraries also to unusual platforms and those with limited computing power and memory. Why it matters? Easy integration Quick deployment No vendor lock-in Hardware and software independence Be it fingerprint matching, face detection and tracking or face matching, there are no limitations for you in choosing your preferred hardware or software platform. See our products. Innovatrics ABIS – Automated Biometric Identification System: leverages market-leading technology that is recognized by system integrators and solution providers who demand a large-scale, easy to integrate, standard-compliant and high-performance biometric identity management solution for a biometric multimodal system. delivers exactly what you need, full modularity, open architecture. This new approach to ABIS is especially valuable in large projects such as national ID and social security, travel and border control, elections (voter registration and verification), and registration and authentication of employees in commercial applications. Face, Fingerprint, Iris. Government ABIS Comprehensive biometric people registration system for governmental applications and civil registries. IDs and Passports Elections Border control Social security Driving Licences. Enterprise ABIS Attract new and retain existing customers through fast, safe, paperless onboarding and authentication. Risk assessment Loyalty Programs Digital Onboarding Fraud Prevention. Law Enforcement ABIS Resolve criminal cases, identify suspects and secure borders using advanced technology and user-friendly interface. Criminal Investigation Field Identification Airport Security. Digital Onboarding Toolkit (DOT): DOT is a ready-to-integrate toolkit consisting of mobile and server components that help organizations integrate identity documents optical character recognition (OCR) and industry-leading facial biometrics into their applications. SmartFace Plug & Play Face Recognition: SmartFace is a high-performance, scalable, face recognition server platform able to process multiple real-time video streams in parallel. Leveraging Innovatrics  industry-leading algorithm, SmartFace allows system integrators to easily incorporate face recognition into their solutions. Rapid deployment, with no biometric skills required. Save time and cost. Developed listening to requirements from the field, SmartFace solves the typical problems associated with face recognition SDKs such as lack of specialist biometric expertise, long integration times, and problems working with video files, multiple IP camera streams. SmartFace is by design easy to integrate, potentially saving hundreds of man-hours and dramatically shortening ROI periods. Security and Surveillance Real-time facial identification Monitor large groups of people and rapidly identify potential security threats at airports, public gatherings or sports arenas using real-time face detection and blacklist check. Multiple watchlists Blacklist monitoring Multiple face detection and tracking. Access control Constant people and property protection Provide a safer environment for your employees and visitors by using facial biometrics to control access and accurately monitor individuals on your premises. Seamless access Real-time identification Multiple face detection and tracking. Retail analytics Marketing data collection for the retail sector Carry out comprehensive analysis of in-store customers using facial biometrics to provide demographic information. Easily analyze how many people enter retail premises, time spent in-store, gender split, age demographics, and much more. Build up a profile of customers and calculate visit frequency, conversion rates, seasonal trends, and outliers. Statistical analysis Unique visitor counting Age & Gender detection. Loyalty programs Improved VIP customers experience Improve your VIP customer experience utilizing facial recognition. Identify the key clients and customers immediately after entering your premises and provide them with special services. Automatically create lists of return customers and reward the right ones accordingly. Real-time identification Dedicated VIP watchlist Real-time notifications. Innovatrics OEM Solutions: Through lnnovatrics SDKs our customers are given access to top-ranked fingerprint matching and face recognition algorithms. Thanks to our expertise in porting SDKs, we are able to port our libraries on any hardware. The algorithms make extraction, verification and identification basically instant even on constrained hardware. Their footprint is kept intentionally low to utilize the widest variety of hardware platforms. These features allow our embedded algorithms to work in access control terminals, smartphone fingerprint sensors, small area sensors embedded in credit cards and in many other devices. The support of ANSI/ISO standards makes devices with embedded SDKs highly interoperable. Even face recognition is now available on compact platforms and in smartphones, making the technology accessible to mainstream applications. 15 Years on the Market, 1 Billion Enrollees, 20 Industry Awards. ABOUT INNOVATRICS: Our passion for technology brings biometric benefits to millions of people. The award winning algorithm providing first class speed and accuracy. Biometric technology Innovatrics was founded upon the spirit of innovation. We thrive on difficult challenges. We listen to our customers, we understand their challenges and we create innovative solutions. Leading the industry When we began in 2004, our algorithm could match a few thousand records per second. Continuous innovation has helped it become the industry leader in speed, accuracy and interoperability. Innovatrics consistently ranks among the best in the world in biometric benchmark evaluations and certifications including: NIST MINEX III, NIST FpVTE, NIST FRVT, NIST PFT II and many more. Did you know? About Innovatrics: We are an independent, trusted biometric technology partner for identity management. With our innovative and award-winning algorithm used in Automated Biometric Identification Systems (ABIS), we empower all types of organizations around the world to integrate or build powerful and flexible biometric large-scale identification solutions quickly and easily. With over 15 years in business, extensive experience and an agile team of biometric and software professionals, we focus on delivering accuracy, speed, and quality to solutions that incorporate Innovatrics biometric software. Our passion for technology brings biometric benefits to millions of people. Our values: Quality (Commitment to excellence We believe in quality. We guarantee and maintain a technological advantage in our products and services through continual improvement and by hiring talented professionals.), Independence (We forge our own path Having the freedom to choose our own direction, we always recommend what is best for our partners.), Agility (Speed is in our DNA From the performance of our products to the way we develop and support them, we focus on being the fastest and most flexible partner on the market.), Teamwork (Together for mutual success We work with our partners, not just for them, with a positive approach and a dialogue-driven attitude to meet the respective goals of our partners as well as of our colleagues.), Transparency (Inspiring confidence through openness We remain open to our customers, partners and each other by sharing knowledge and information every step of the way.), and Challenge (Thriving on the new and unexpected We love a good challenge and that is why we approach each project with enthusiasm, skill and innovation.).",https://www.innovatrics.com/,874,2.00E+13,2.03E+13
492,InReality,United States,1995,,,,,,,,https://www.inreality.com/,https://www.inreality.com/,,,https://www.inreality.com/,213,2.00E+13,2.03E+13
493,InsightFace AI,China,2018,,,,,,,,https://www.insightface.ai,https://www.insightface.ai/,,,https://www.insightface.ai/,70,2.02E+13,2.03E+13
494,Inspur (Beijing) Electronic Information Industry Co,China,,,,,,,,,https://www.inspur.com/,https://en.inspur.com/,no strong candidates; using root landing,,,,,
495,Institute of Computing Technology,China,,,,,,,,,http://english.ict.cas.cn/,http://english.ict.cas.cn/,,,http://english.ict.cas.cn/,2363,2.01E+13,2.03E+13
496,Institute of Information Technologies,Russian Federation,,,,,,,,,,,,,,,,
497,Integral Biometrics,,,,,,,,,,http://integralbiometrics.com/,https://integralbiometrics.com/,,,https://integralbiometrics.com/,95,2.02E+13,2.03E+13
498,Intel Research Group,Iceland,,,,,,,,,https://www.intel.com/content/www/us/en/research/overview.html,https://www.intel.com/content/www/us/en/homepage.html,"canonical, og:url, logo link, logo link | needs manual review",,,,,
499,Intellibrain Technological Projects,United Arab Emirates,,,,,,,,,,,,,,,,
500,Intellicheck,,,,,,,,,,https://intellicheck.com/,https://www.intellicheck.com/,no strong candidates; using root landing,,,,,
501,Intellifusion,China,2014,active (public),,,,,,,https://www.intellif.com/,https://www.intellif.com/,,,https://www.intellif.com/,122,2.02E+13,2.03E+13
502,Intelligent Control Technology Co Ltd - IGearx,China,,,,,,,,,,,,,,,,
503,Intelligent Security Systems,,,,,,,,,,https://www.issivs.com/,https://issivs.com/,no strong candidates; using root landing,,,,,
504,IntelliVision,United States,2002,Private,0,0,0,1,0,0,https://www.intelli-vision.com/,https://www.intelli-vision.com/,,"Face Recognition. Highly Accurate. With Liveness Testing and SDK. Reduce False Alarms with AI - based Human and Vehicle Detection. Detect, Classify and Track Objects. Humans, Vehicles, Pets. ALPR / ANPR License Plate Recognition. Fast, Accurate. AI Video Analytics Adds Intelligence to Smart City Surveillance. Face Recognition for Access Control. Fast. Secure. Frictionless. Traffic Monitoring and Metrics With AI - Based Video Analytics. Face Recognition / Authentication for Self-Service Kiosks and Machines. ADAS Android SDK for OEMs and Dashcam Builders. AI-based Video Analytics Solutions for Smart Cameras Designed Specifically for OEMs and Large Integrators. Smart Access Control with Face Recognition Face recognition/authentication for high speed/high accuracy Smart Access Control solutions. Move people through faster and more securely. Facial Recognition Software IntelliVision s Face Recognition software is a fast, accurate, deep learning-based facial recognition solution for OEMs, integrators and developers that can detect faces of all ethnicities, without racial bias, and recognize them from a database of images. Optimized for working in-camera with restricted CPU power it can also be used on-server, or in-cloud. AI-based Face Recognition IntelliVision facial recognition software searches an existing database of faces and compares them with the faces detected in the scene to find a match. Face Recognition detects faces in the camera s field of view - as many as 15 at the same time - and matches them against faces previously stored in the database. Anti-spoofing is provided through ""liveness"" testing without the need for a stereo or 3D camera. Faces can be enrolled in the database from existing still images or from the video camera itself. Key Features of IntelliVision Facial Recognition Software Facial recognition accuracy over 99.5% on public standard data sets Face recognition in real time, depending on resources Easily enroll faces from still or video images Zero gender or racial bias through model training with millions of faces from datasets from around the world Anti-spoofing technology ensures the system cannot be fooled by a photo or video image Detect matches with faces in the database and provide alerts Create a log of faces in the scene for later investigation REST API for building into applications and devices Search for similar faces from a single camera or across multiple cameras In use in thousands of cameras for access control, VIP greeting, shoplifter and unwanted person applications. Facial recognition is perfect for access control systems. Build into Smart Building security systems, turnstiles, gates, even vending machines, as well as Smart Home security and personalization applications. Trained on millions of images from across the world, faces from multiple ethnicities are easily detected. Faces can be enrolled from still images, live and pre-recorded video. Very low FRR and FAR rates. Confidence level can be adjusted up or down and face recognition improved with additional training. Facial Recognition – Accurate and Fast Using AI and deep learning, IntelliVision s face recognition has achieved accuracy benchmarks better than industry leaders like Google and Facebook. It scores the following accuracy in the leading public test databases – LFW: 99.6%, YouTube Faces: 96.5%, MegaFace (with 1000 people/distracters): 95.6%. High Accuracy Facial Recognition accuracy as high as 99.6% on public standard data set. Real-Time Recognition Face recognition in real time or off-line. Recognition is available in both real-time and off-line modes and enrollment is available from both video and still images. Facial recognition is achieved by analyzing multiple images per face and can be achieved in around 0.5 seconds depending on resources. Face Recognizer is available with a REST API/SDK for OEM partners and application builders. Easy integration of alerts is achieved through http/JSON and an open architecture. Available with REST API/SDK For OEM partners and application builders. X-Platform Availability Runs on Linux, inside camera, cloud solution and embedded systems. Runs on Linux or Windows for server-based deployment, 1-16 cameras per PC based on CPU capacity. In-camera/embedded, facial recognition software works with various camera platforms and popular chipsets running Linux. On-cloud it is available as a Web Server Application and through Cloud Web Services API Interface. Why IntelliVision Face Recognition? Fast, AI-based Face Recognition Perfect for access control applications either in-camera or on-server. Identify persons of interest and unwanted persons. Anti-Spoofing and No Gender/Race Bias Liveness testing with 2D cameras, and models developed with multi-ethnic and gender datasets to ensure no built-in bias. Highly Accurate Facial Recognition Very high accuracy in tests with YouTube, LFW, Megaface. Tunable confidence level and continuous training. Smart Auto/ADAS Advanced Driver Assistance System (ADAS) software for telematics and fleet management OEMs. SDK provides alerts for Lane Departure, Forward Collision, and Distracted Driver. Smart City/ Transportation (ITS) More than 3,000 intersections in Smart Cities are powered by IntelliVision s Smart/Intelligent Transportation Systems (ITS). Smart City/Security IntelliVision has a full suite of video analytics products for security and video surveillance in the Smart City/ Smart Building market using CCTV cameras. Human/vehicle detection and counting, zone intrusion, face recognition, ALPR/ANPR, etc. AI Video Analytics for Smart City Security IntelliVision video analytics are a key component of security and surveillance applications for both government and business, cutting false alarms down to near-zero (unlike PIR sensors), and reducing the need for human oversight or video verification. IntelliVision solutions in the Smart City/Security market take advantage of the full suite of IntelliVision video analytics, such as: Key Features of Video Analytics for Smart City/Building Security Intelligent video motion detection Camera tamper detection Intrusion detection Line crossing/wrong way Object left/removed Crowd detection Loitering Vehicle/people counting Face recognition License plate recognition (ALPR/ANPR) Video search and summary Fall and duress detection. Secure city facilities and businesses with intelligent motion detection, camera tamper detection and intrusion/line crossing detection. Generate alerts for object left or removed, or loitering. Detect and recognize faces from a database or watchlist with up to 98% accuracy. Recognize license plates (ALPR/ANPR) with up to 99% accuracy. Quickly scan stored video for important events, search for events in just one area of the screen, or watch just a summary of a long, archived video. Smart City/Security and Surveillance: Intrusion Detection and Line Crossing. Facial Recognition to 99% Accuracy Using AI and Deep Learning, IntelliVision s facial recognition and detection achieves accuracy of 99% on public databases, comparable to Google and Facebook. One or more persons in the scene can be identified against a stored database of faces in real-time or at a later date. License Plate Recognition (ALPR/ANPR). Why Smart City/Security from IntelliVision? Largest portfolio of intelligent video analytics on the market today ensures a comprehensive solution. In-camera, on-premise or on-cloud for the most flexible solution to your security needs. Fast, accurate object detection and face/license plate recognition (ALPR/ANPR) for security and surveillance at government, business, city and transport facilities. Smart Home/IoT (OEM) IntelliVision is a leading provider of embedded smart camera analytics for Smart Home/IoT OEMs, with intelligent motion detection, facial recognition, human/vehicle/pet detection and audio analytics. Intelligent AI Video Analytics IntelliVision has the widest offering of AI-based Intelligent Video Analytics in the market today. IntelliVision s video analytics automatically analyze live, streaming video from CCTV, surveillance and embedded cameras to provide actionable alerts for security events, eliminating false alarms and reducing the need for manual monitoring. License Plate Recognition (ALPR/ANPR) IntelliVision s License Plate Recognizer™ is a Deep Learning-based powerful license plate detection, recognition and search software solution for ALPR/ANPR. It has industry-leading accuracy and works with various camera types for live streams as well as archived video. Audio Analytics for Smart Cameras IntelliVision provides a powerful and accurate range of audio analytics that can recognize a wide variety of typical sounds. Most cameras have an audio channel and this can be utilized in addition to video. Video Summary Archived security video can be long and boring. In the majority of scenes most of the archived video consists of just a static background without any people, vehicles, or objects of interest, forcing security professionals to go through a time-consuming review of archived video in order to reconstruct events. IntelliVision s Video Summary changes all that. Smart City/Transportation Smart transportation, or Intelligent Transportation Systems (ITS) are central to the Smart City, and IntelliVision s video analytics products are a key component in traffic signal control and monitoring systems, automatic number plate recognition (ALPR/ANPR) and speed cameras, to security video systems and smart parking guidance and information systems. The most important sensor in the Smart City is the video or CCTV camera, and video analytics gives it the intelligence to control a whole transportation system. Smart Auto/ADAS Advanced Driver Assistance Systems (ADAS) have helped improve safety for road users by complementing the actions of drivers. But until recently, driver assistance systems were only available on new luxury vehicles. We are making these features available for OEMs to build into aftermarket solutions. Why IntelliVision? Vaidhi Nathan, IntelliVision s CEO, explains why you should select IntelliVision for your AI-based Smart Camera solution. Why IntelliVision? For almost 10 years IntelliVision has been providing intelligent video analytics to make dumb cameras into Smart Cameras. We have always been at the forefront of computer vision technology and our investment some time ago in the growing field of AI, neural networks and deep learning has paid off. Our facial and license plate recognition technology at up to 99% accuracy is now one of the fastest and most accurate in the industry, comparing favorably with tech giants Facebook and Google, and our ADAS product for advanced driver assistance dashcams is helping 1.5M drivers drive more safely. With multiple PhDs on our staff, more than 125 patents in our software and over 4 million cameras around the world running our software, it s no wonder that leading camera chip vendors recommend IntelliVision for their SoCs. Our portfolio of intelligent video and audio analytics products is unmatched in the industry, allowing System Integrators and solution providers to build market-leading solutions across many different markets. IntelliVision software runs on more than 4 million cameras worldwide and contains more than 125 patents. Most other video analytics software runs either in-camera or on-cloud, but not both. IntelliVision is unique in being able to run in all possible configurations – in-camera, on-premise, on-cloud – or any combination, making the most efficient use of CPU, memory and bandwidth resources. And IntelliVision s technology and forward thinking have been recognized by industry watchers everywhere: Red Herring Top 100 North America Technavio Top 5 Video Analytics Vendors Markets and Markets Top 14 Video Analytics Vendors CIO Review Top 20 Video Surveillance Vendors Retail CIO Outlook Top 10 Analytics Vendors Frost & Sullivan 2017 Entrepreneurial Company of the Year, Security and Video Analytics Why IntelliVision? Let s summarize. Proven technology deployed in over 4 million cameras worldwide; a complete solution with a large portfolio of video and audio analytics for in-camera, on-premise and on-cloud; Video Cloud software and services; AI and Deep Learning technologies for high accuracy in low-cost hardware; and lastly a portfolio of over 125 patents. So please join companies like Ambarella, Dallmeier, Netgear, Pelco, Qualcomm, Schneider Electric, Swann, Zebra and many more who were glad they selected IntelliVision to put the ""smart"" in Smart Camera. Many of the world s leading companies are using IntelliVision s intelligent video analytics to improve security and customer service, increase revenues and add value to their own offerings. About Us IntelliVision is a market leader in AI and Deep Learning-based video analytics and video cloud software. IntelliVision solutions provide actionable insights and intelligence for security and monitoring in Smart Home, Smart Building, Smart City and Smart Retail applications, and Advanced Driver Assistance Systems (ADAS) for driver and road safety in automobiles. IntelliVision is a subsidiary of Nortek Security & Control and is headquartered in San Jose, California with offices in USA, Asia and Europe. IntelliVision s AI and Deep Learning video analytics products add intelligence to video cameras by analyzing the video content, extracting metadata, sending out real-time alerts and providing intelligence to security personnel and other security systems. The video analytics can be integrated in-camera, on-premise servers and on-cloud. Our Video Cloud software is an advanced solution that provides a comprehensive suite of event and video management solutions using cloud servers for uploading the event data from the camera and accessing that event data from a mobile phone. IntelliVision s customers include: Ambarella, Dallmeier, Netgear, Park Assist, Pelco, Schneider Electric, Zebra and more. IntelliVision software has been deployed in over 5 million cameras with over 50 leading customers globally. The company has partnered with major OEMs, camera manufacturers (ODMs), security solution providers and System Integrators. The company s products are also deployed in over 1.5 million automobile CarDVRs. IntelliVision, a subsidiary of Nortek Security & Control, includes licenses for over 125 patents in its products and is headquartered in San Jose, California with offices in the USA, Asia and Europe. Leading Provider of Security Systems for Homes and Businesses This company uses IntelliVision in all its home and business security cameras throughout the U.S. and Canada, helping to protect and connect. Parking Guidance System Developer Achieved over 98% accuracy using IntelliVision License Plate Recognition (LPR/ANPR), enabling them to provide improved service to their customers. Worldwide Theme Park Operator Installed cameras in all their theme parks to ensure much greater levels of security for all their park visitors, gather visitor analytics and improve queue management.",https://www.intelli-vision.com/,506,2.00E+13,2.03E+13
505,IntelliVIX,"Korea, Republic of",,,,,,,,,https://www.intellivix.ai/en,https://www.intellivix.ai/,og:url | needs manual review,,,,,
506,Intema-LGL Group,Luxembourg,,,,,,,,,https://intema.ai/,https://intema.ai/,,,https://intema.ai/,86,2.02E+13,2.03E+13
507,Interactive Data Systems Limited,,,,,,,,,,http://www.idsplinfo.in/,https://www.idsplinfo.in/,,,https://www.idsplinfo.in/,109,2.01E+13,2.03E+13
508,Interbio,,,,,,,,,,https://interbio.id/,https://interbio.id/,,,https://interbio.id/,51,2.02E+13,2.03E+13
509,Interface.ai,United States,2017,active,,,,,,,https://interface.ai,https://interface.ai/,,,https://interface.ai/,115,2.02E+13,2.02E+13
510,InterLink labs,United States,,,,,,,,,https://interlinklabs.ai,https://interlinklabs.ai/,,,https://interlinklabs.ai/,18,2.03E+13,2.03E+13
511,Intozi Tech Pvt Ltd,India,,,,,,,,,https://intozi.io/,https://intozi.io/,,,https://intozi.io/,44,2.02E+13,2.03E+13
512,Inttelix Security Solutions Pvt. Ltd.,,,,,,,,,,http://www.inttelix.com/,https://www.inttelix.com/,,,https://www.inttelix.com/,158,2.01E+13,2.03E+13
513,INVIXIUM,Canada,2012,Private,1,1,1,1,0,0,https://www.invixium.com,https://www.invixium.com/,,"Iconic design. Advanced Engineering. Case Study: Invixium Biometric Solutions used for Security and Convenience of Luxury High Rise Condo Residents. Invixium Launches IXM WEB 2.1, an All-in-One Platform for Access Control and Workforce Management. 7 Years Of innovation has put Invixium among the top biometric access control brands in the world. In this short span, we have launched 5 beautiful products and an enterprise level software. 350+ Customers across the globe are reselling Invixium products purchased either through regional distributors or directly in regions where we don t have distributors. 60+ Countries in the world have at least 1 Invixium unit deployed which is providing security or time tracking for organizations, using biometrics. Since the 1st unit was shipped in September 2013, we have sold more than 15,000 devices globally from our headquarters in Canada. 400+ TITANs Largest Workforce Management Project. Workforce management of blue collar employees across multiple remote Construction Sites. Helped the customer save in excess of 20% on inaccurate labor costs. TITAN is a multipurpose, IoT enabled device incorporating facial recognition and fingerprint or finger vein biometric modalities specific for access control, time tracking and smart building applications. TITAN  s combination of processing power and solid metal exterior deliver superior performance – authenticating 15 to 18 faces per minute, making it the ideal solution for high throughput applications in rugged harsh environments. TOUCH 2 is an interactive do-it-all fingerprint biometric device for access control, time tracking and home automation. The capacitive touchscreen display menu allows for quick setup and configuration along with audio intercom, making TOUCH 2 an extremely versatile product. SENSE 2 is a rugged fingerprint biometric device recommended for outdoor installations where the requirements are limited to basic access control. MERGE 2 is an entry level fingerprint biometric device that is ideal for single door access control along with indoor time tracking applications. The sleek 2.0"" capacitive touchscreen LCD, Aluminium back plate, flush-mounted optical sensor and PoE for easy installation make it a popular and cost-effective option. MYCRO is a robust fingerprint biometric device suitable for all your basic indoor biometric access control needs. The IXM Advantage  Invixium provides an end to end solution where we offer OUR DEVICES, to capture ACCURATE DATA, which is used to perform intelligent DATA ANALYTICS, and provide meaningful DASHBOARDS & REPORTING to help YOUR BUSINESS become more EFFICIENT! Products + Software + Support – One Stop Solution! Stunning Made in Canada products. Accurate Data Capture using Biometrics. Meaningful Dashboards and Reporting. Intelligent Data Analytics for Security & Productivity. Invixium Biometric Workforce Management. 3 Reasons to deploy Invixium Solutions: The statistics below give a reality check about the importance of the biometric access control and workforce management. Invixium helps prevent these issues and help your business – small or large – become more efficient! 1 - 75% data breaches happen due to user credential abuse. 2 - 8% of North American payroll is lost every year due to time theft and buddy punching. 3 - Invixium products are designed to operate in the harshest of environments. Our Growing EcosystemThe Invixium Ecosystem continues to expand in line with the company s growth. We consider our partners and investors, not as separate entities, but as different components of the same body that are necessary for the entire being to function in sync. If Invixium were the heart and soul, they are our senses, our brain and our body. We would like to take this opportunity to thank all the members of our ever growing ecosystem.",https://www.invixium.com/,330,2.01E+13,2.03E+13
514,iOmniscient,,,,,,,,,,https://iomni.ai/,https://iomni.ai/,,,https://iomni.ai/,121,2.02E+13,2.03E+13
515,ioNetworks Inc,"Taiwan, Province of China",2014,,,,,,,,https://www.ionetworks.co/en/,https://www.ionetworks.co/zh/,og:url | needs manual review,,,,,
516,iProov Limited,United Kingdom,2011,Private,1,1,1,1,0,0,https://www.iproov.com,https://www.iproov.com/,,"SIMPLY SMARTER SECURITY. Award-winning online biometric authentication. Authentication is now as simple as a glance down, protecting your users on any device, anytime, anywhere. Our patented Flashmark technology flashes a sequence of colours illuminating the face and starting our unique, world leading face authentication process. Applications include onboarding, ID verification, border control, strong customer authentication and access control. iProov – because each face is unique. HOW DOES IT WORK?. Ultimate simplicity. OUR TECHNOLOGY. Unrivalled security. Behind the simplicity lies a wealth of pioneering technological advancements, creating the innovation of one-time biometrics. Verifier s patented Flashmark technology uses controlled illumination to detect presentation attacks. It determines liveness and mitigates against even highly sophisticated replica and replay attacks. Passionate about simplicity, focused on security. About us. We are a diverse team of world-class university academics and cutting-edge mobile and web developers, led by senior executives experienced in building and running global-scale internet services. Award winning technology. Valued global contributors. The iProov story. Why was iProov founded? It came from a lesson learned the hard way. In 2008 Founder Andrew Bud was Executive Chairman of the previous business he founded, mBlox Inc. the largest provider of enterprise-to-consumer text messaging in the world. By 2007 it was also one of the largest processors of SMS mobile payments in the world, clearing and settling around $500m a year, with low fraud rates, growing revenues and happy mobile operators. The attack. Then in 2008, it all went horribly wrong. Fraudsters in the UK discovered how to fake consumer consents and many people lost money. Andrew was held to account by the press, and the company asked if it had been complicit or just negligent.  The answer, of course, was neither and the business was later commended by the regulator on its exemplary handling of the incident. The lesson. But it taught Andrew a lesson: the crucial importance of good, strong authentication. Simple enough to serve the needs of impatient mobile users, but secure enough to withstand the attention of even the most determined, sophisticated attackers.  Solving the SMS problem was straightforward. Solving the app and web problem was not. A new kind of solution was needed – intuitive, simple to use, cross-platform, impervious to compromise of the device or its software and immune to phishing. How might this be achieved?  The answer became iProov. The future. iProov continues to be trusted throughout the online ecosystem by delivering authentication and verification simply and securely, based on a genuine one-time biometric.  Ensuring the genuineness of a biometric is and will continue to be one of the great continuing challenges for the online ecosystem.  iProov will continue to lead by meeting that challenge, through unceasing research and development, observing and adapting to the changing threats and through collaboration with a worldwide network of trusted partners. World leading technology. Presentation attack detection (PAD) and face matching are the two outstanding capabilities of iProov s core one-time biometric technology. We deliver these with exceptional usability through our patented user interface and Flashmarks. Our systems are resilient and adaptive. All our technology is our own IPR. Sustainable adaptive security: Presentation attack detection (PAD) including liveness, forgery and replay defence and deep learning. Simple user experience: The verification process and details on accessibility and inclusiveness. Simple integration: App (Android/iOS SDKs), Browser (HTML5), REST API, UI customisation and ID Matcher orchestration. Our patents: 18 granted patents cover our user interface as well as our Flashmarks; our core presentation attack detection (PAD) technology. Sustainable adaptive security. Our Flashmark technology: iProov has developed the world s most comprehensive and usable liveness detection technology - effective against highly sophisticated attacks including replicas and replays.",https://www.iproov.com/,607,2.01E+13,2.03E+13
