id,company,country,year,status,bio,hist,org,media,social,gov,link,clean_link,link_clean_notes,text,processed_link,snapshot_count,first_snapshot,last_snapshot
377,Fujitsu Research and Development Center,China,,,,,,,,,https://global.fujitsu/en-cn/local/technology/research,https://global.fujitsu/en-global/about/corporate/locations/,"canonical, og:url",,,,,
378,FullContact,United States,2010,active,,,,,,,https://www.fullcontact.com,https://www.fullcontact.com/,,,https://www.fullcontact.com/,0,,
379,Fully-Verified,Estonia,2018,active,,,,,,,https://fully-verified.com,https://fully-verified.com/,,,https://fully-verified.com/,117,8/24/18,9/9/25
380,GBG,United Kingdom,1989,Public,0,0,1,1,0,0,https://www.gbgplc.com/,https://www.gbgplc.com/,,"Reach, identify and trust every customer Verify in an instant. Transact with confidence. Identity verification solutions to help you boost conversion, fight fraud and stay compliant. Location intelligence: Address verification powered by the most accurate global location data. Deliver exceptional experiences to every customer, wherever they are. Loqate s technology is used 70 million times every day, leading the world in location intelligence for businesses of all sizes and sectors. Identity verification: Identity verification without compromise. Identify and onboard good customers, stop fraudsters in their tracks and avoid regulatory fines. Customer first, cut costs, reach the world. Take control of your customer onboarding with layered ID document verification and biometric checks, world-leading data and expert human review. Achieve a 100% decision rate that puts you in charge. Satisfy your regulators Rest assured you re meeting your AML and KYC obligations, and get fully GDPR-compliant audit trails. Integrate with ease Get started fast with technology that makes integrating our API simple and quick, plus 24/7 global helpdesk support. Catch out fraudsters Detect even the most sophisticated fraudsters and be confident your customer is who they say they are. Customise your approach Accept only the customers you want, with flexible risk profiles that maximise the number of good customers you sign up. Fraud & compliance management: Customer-centric, layered defence against modern day financial crimes to help you stem losses in digital and offline channels. Foster trust Keep your customers safe with current anti-fraud measures to uphold your reputation. Customer-centric Create frictionless onboarding and customer experience across both digital and offline channels. Stem losses Reduce false positives with predictive algorithm and cyber threat intelligence drill-down. Fraud and compliance solutions Minimise real-world application and transaction fraud losses for your organisation and customers. Combat complex financial crimes with unification of digital and data, agile responsiveness, depth of data sources and best-of-breed on-demand solutions. Reduce cost of compliance End-to-end solutions - from identity verification to KYC check, AML transaction monitoring, and financial crime mitigation. Global coverage Meet fraud and regulatory requirements wherever you operate, with active implementation in more than 30 countries. Collaborative defence With our focus on collaboration and innovation, our R&D invests in custom solutions to suit your needs. Manage fraud efficiently GBG embraces inclusiveness and innovates on pains our customers face. As a technology powerhouse, our R&D investments create real custom-fitted solutions for you. Solutions for every challenge. Changing customer behaviours, complex regulations and sophisticated fraud make it harder to do business. Our end-to-end solutions make it easy. Customer onboarding Your customers  expectations are higher than ever. They need intuitive and frictionless experiences that don t ask for too much time and effort. Our variety of solutions can help you verify, convert and retain good customers. Meeting compliance Staying compliant in an evolving regulatory landscape is challenging, particularly if you operate across borders. Our solutions help you simplify the process and meet your obligations. Reducing fraud Fraudsters are always developing new ways to cheat and defraud your organisation. Our solutions help you stay ahead of the advances in fraud and prevent avoidable losses. Employee onboarding Hiring the wrong people wastes time and exposes your organisation to unnecessary risk. Our employee onboarding solutions help you screen them out. Helping 19,000 organisations create simple & secure digital experiences for their customers around the world We re trusted by 19,000 customers in 79 countries. Layered data Our customers get unique and unparalleled access to data from 200 global partnerships. We maintain the highest data integrity standards and demand the same from our partners. Innovative, easy to use technology Excellence in technology is the bedrock our reputation is built on. Our technologists create products for our customers that prioritise ease-of-use, speed and convenience. Exceptional talent Our 1,000+ global team is committed to delivering the best products and experiences for our customers, and we re focussed on having the best and most engaged team. Offices in 16 countries 200+ global data partners Address verification in 240 countries / territories 4.4bn identities verified. GBG ID3global: Verify the identity of 4.4 billion citizens worldwide. We can help you ensure that the customer data you process is accurate and up to date. You can rest assured that an individual is who they say they are. GBG ID3global helps you stay compliant by enabling you to only select the data you require access to, and to create profiles to focus the check you wish to complete. GBG ID3global is PCI-DSS compliant. Find out more about how we can support your GDPR needs here. GBG ID3global can verify the identity of almost anyone, anywhere in the world, at any time. Impressed? You will be. And so will your customers. Get onboarding right, and you ll impress them from day one. But there s so much more. In ever-growing international markets you can t afford to have weak links in your approach to risk and fraud. And you won t. We get that one size doesn t fit all. We know organisations vary by location, markets, size, sector, and processes. So a single, prescriptive approach to identity verification just doesn t exist. Which is why GBG ID3global offers a wide portfolio of ID checks which can be combined or used individually to suit the individual needs of your business. Age verification, Anti money laundering, Bank account verification, Identity verification, Identity fraud prevention, PEPs and Sanctions, Know Your Customer. Why choose GBG ID3global? Configurable, Global trading, Universal compliance, Improve operational efficiency, A fully customisable solution, Resilient technology. Auditable online background checks: GBG KnowYourPeople provides fast, online employee screening checks. Cut costs, reduce errors and meet your compliance requirements more efficiently than ever before. Compliant and cloud hosted employee screening checks Our GDPR, DPA compliant and ISO27001 accredited employee screening service delivers your results via a personalised online dashboard, which you can access at any time, from anywhere. Right to Work Check, Identity Check, Criminal Record Check, Overseas Criminal Record Check, Driving Licence Check, Adverse Financial Check, PEPs, Sanctions and Enforcement Check, Bank Account Check, National Insurance Check, Employee Reference and Qualification Check. Why choose GBG KnowYourPeople? Demonstrate compliance, Reduce errors, Cut costs. GBG Identity Solution Identity verification with zero compromise. More customers, less fraud. Take control. Only accept the customers you want. Compliance with zero compromise. Compliance obligations covered, Integration that doesn t waste your time, World-leading data, technology and expertise. Ecommerce: The online share of retail sales is climbing every year. Growing numbers of customers demand faster, smoother registration and checkout journeys - creating greater need for accurate address data. Convenience, Accuracy, Security.  Fintech: Disrupt the market by offering customers a trustworthy, compliant service with a cutting-edge user experience, no matter where they are. Distinct, Globally compliant, Trustworthy. Gambling: Comply with ever-changing global gambling regulation, onboard customers quickly and provide a safe, secure gambling environment. Current, Smooth, Safe. Public Sector: Employee screening, criminal investigations and site security are just a few examples of public sector requirements that need accurate data. Governments, councils and local authorities must ensure accurate data for records and background checking. Versatile, Compliant, Fast. Retail Banking: Keep up with compliance in an increasingly digital marketplace. Onboard customers and process applications quickly, smoothly and stay protected against even the most sophisticated forms of fraud. Seamless, Secure, Compliant. greenID Mobile: Verify customers securely anywhere, anytime. Mobile devices offer criminals a new channel for fraud and money laundering. greenID Mobile lets you perform secure, high-quality identity verification. greenID includes biometric (facial) verification, OCR document scanning and document authentication. These ensure compliance and improve customer experience during onboarding – what once took hours can now be done in minutes. Reduce the risk of fraud and identity theft with facial recognition software Improve customer experience with frictionless onboarding, and reduce costs and errors with OCR data extraction Aid with compliance to AML & KYC requirements. With greenID Mobile, you can have the flexibility to choose when and where you use components of the mobile onboarding platform. Real-time verification of identity data, Frictionless onboarding, Fraud detection, Biometric identity verification, Device compatibility, ISO 27001:2013 Australian certification. Facial recognition verifies photo credentials against a live facial image. Liveness detection differentiates between a live face and a photo or video display. Secure, privacy-compliant real-time identity verification. Accesses a wide range of trusted data sources, with configurable verification rules to maximise match rates while maintaining compliance. About us: Global specialists in identity data intelligence. Our ability to establish trust between businesses and their customers places us at the heart of the global digital economy. With a rich heritage of more than 30 years, offices in 18 locations worldwide and more than 1,000 employees globally, GBG proudly stands as the global technology specialist in fraud, location and identity data intelligence. We are positioned to support your business challenges and enable customer growth by protecting companies and governments to fight fraud and cybercrime, lower cost of compliance and improve customer digital onboarding experience in today s digital economy. Identity Verification: Ability to verify over 4.4Bn people across 72 countries ~60% of world population Fraud and Compliance: Country agnostic fraud and compliance solutions, active implementation in over 30 countries globally Location Intelligence: 240 countries and territories with address validation capabilities. Our unparalleled access to identity data We use deeply embedded partnerships to access an unparalleled breadth of data. To develop products from this data we maintain a dialogue with clients about the problems they need help with. We then invest in our own R&D whilst constantly scanning the market for acquisition opportunities. Our software solutions make use of machine learning, facial recognition, and many other cutting edge technologies. We maintain the highest standards of data integrity and demand the same of our partners and clients. Global reach and support Organisations choose GBG to establish trust simply, securely and safely with their customers across all countries and regions, with most recent growth being observed across APAC in which GBG now has customers in 12 out of the Top 20 high economy APAC countries. In a universe where we increasingly transact with people we never meet, GBG establishes trust between businesses and their customers. We help organisations quickly validate and verify the identity and location of customers. We work with clients in 79 countries, including some of the best-known businesses around the world, ranging from US e-commerce giants, to Asia s biggest banks, and European household brands. We re a big supporter of smaller businesses and disruptive start-ups too. Many use our self-serve solutions to help make their businesses more efficient. Our Privacy & Compliance Plan: Our GDPR plan, Governance Structure and GBG s Data Protection Officer, Data Inventory, Embedding Data Privacy into Operations – Training, Awareness & PIAs, Information Security Risk, Third Party Risk and our Data Partners, Responding to individual complaints and data subject rights, Data Privacy Breach Management Program, Ongoing Monitoring. As a PLC and a business built on data, we can t afford to get this wrong.  The reputational risk far exceeds any fine. That s why we re committed to ensuring we do the right thing, for us, our customers, the third parties we work with and individuals.",https://www.gbgplc.com/,176,6/4/13,9/23/25
381,Gemalto Cogent,United States,,,,,,,,,http://www.gemalto.com/,https://www.thalesgroup.com/en/markets/digital-identity-and-security,no strong candidates; using root landing,,,,,
382,General Interface Solutions Holding Ltd,"Taiwan, Province of China",,,,,,,,,https://www.gis-touch.com/html/index.php,https://www.gis-touch.com/,site unreachable (used root),,,,,
383,Gentex,,,,,,,,,,https://www.gentex.com/,https://www.gentex.com/,,,https://www.gentex.com/,1036,12/21/96,9/26/25
384,GenVis,,,,,,,,,,https://www.genvis.co/,https://www.genvis.co/,,,https://www.genvis.co/,45,8/31/18,9/7/25
385,GeoVision Inc,"Taiwan, Province of China",,,,,,,,,https://www.geovision.com.tw,http://www.geovision.com.tw/,og:url | needs manual review,,,,,
386,GET Group,,,,,,,,,,https://getgroup.com/,https://getgroup.com/,,,https://getgroup.com/,349,5/11/00,9/29/25
387,GET Group Latin America,,,,,,,,,,https://latam.getgroup.com/,https://latam.getgroup.com/,,,https://latam.getgroup.com/,63,9/11/18,6/23/24
388,GET Group North America,,,,,,,,,,https://getgroupna.com/,https://getgroupna.com/,,,https://getgroupna.com/,132,1/29/16,9/25/25
389,Get Pica,Italy,,,,,,,,,https://getpica.com/,https://getpica.com/,,,https://getpica.com/,98,1/22/05,8/14/25
390,GetID,,,,,,,,,,https://getid.ee/,https://getid.com/,no strong candidates; using root landing,,,,,
391,Global Vox Solutions,India,2010,active,,,,,,,https://globalvox.ai,https://www.globalvox.ai/,no strong candidates; using root landing,,,,,
392,Glory,Japan,1944,Public,1,1,1,1,0,0,https://corporate.glory-global.com/,https://corporate.glory-global.com/,,"Business Fields. Global Market: Brushed-up unique technologies have been deployed not only in Japan but also around the world, ready to lead to next-gen solutions in modern societies with increasing security concerns. Japanese Market: GLORY has provided various products in the financial, distribution, and transportation industries as a money handling machine pioneer ever since it released the first Japan-made coin counter. Financial Market Banks are our main clients since we started our business. We supply our products mainly to bank branches and Cash-Processing centers. We supply also banknote-depositing units and coin-depositing/dispensing units as OEM to ATM manufacturers. We have captured more than 70% of Japanese market. Our products are utilized worldwide as well, especially bank branches and Cash-In-Transit (CIT) in North America, Europe, Asia, and some other areas. Retail and Transportation Market The customers in the Retail and Transportation Market operate in many diverse sectors. Some are distributors and retailers, such as department stores and supermarkets. Others are operators of transit systems, such as railways and bus lines. Still others are Cash-in-transit (CIT) companies. Leveraging our long track record and wealth of experience in Japan, we sell machines and offer solutions as a money flow solutions provider to customers primarily in Europe and North America. Amusement and Gaming Market GLORY provides a worldwide customer base with a complete line of Amusement and Gaming Market products. Other Market GLORY has also branched out into other domestic markets. Our primary customers in these other markets include consumer finance firms, government agencies, hospitals, recreation facilities, and general corporations. Facial Recognition System: Uses the unique algorithm developed by our advanced money processing technologies. Has achieved the industry s top level recognition accuracy. Collaborative Robot SI Business. About GLORY: GLORY LTD., headquartered in Himeji, Japan, is a pioneer in the development and manufacture of cash handling machines and systems. GLORY provides a variety of products built on its leading-edge recognition/identification and mechatronics technology, such as cash handling machines, cash management systems, vending machines and automatic service equipment. Committed to meet society s wide-ranging needs, GLORY serves the financial, retail, vending machine, amusement and gaming industries in more than 100 countries. Technologies: GLORY has developed expertise in two core technologies to handle coins and banknotes accurately and speedy. In recent years, as security needs have grown more sophisticated, our R&D focus has expanded into new technological fields, such as fingerprint and face recognition. Recognition / Identification Technology Mechatronics Technology Face Recognition Technology Privacy Protection Technology. By combining its advanced technologies in the two core fields of recognition/identification and mechatronics*, GLORY continues to move forward with the future in mind. In 1950, GLORY introduced Japan s first Coin Counter. As a pioneer in the business of cash handling machines, we have developed a wide range of products since. By building on a foundation of recognition/identification and mechatronics* technology, GLORY has helped to increase efficiency and labor savings in the operations of financial institutions throughout the world. Through ongoing programs in research and development, GLORY is working to apply and develop its accumulated technological resources in core fields. Concerns about security are growing in all fields of business nowadays. Among the various securities related technologies we work with, we have been focusing closely on the field of biometrics. By applying our technological resources and working with research institutes such as universities, we are now exploring new and varied possibilities in the security field of facial recognition. GLORY has been a pioneer in technology for many years and continues to look toward the future. Corporate Social Responsibility: Society, Our initiatives contributing to the creation of a safe and secure society; Environment: Our environmental protection activities under the Glory Environmental Vision; Governance: We are strengthening our governance to maintain sound corporate management. A GLOBAL LEADER IN CASH TECHNOLOGY SOLUTIONS Across the financial, retail, gaming and CIT industries, we re helping our customers automate their cash processes to increase efficiency, enhance security and release staff to focus on the experience they deliver. Understanding each customer s specific challenges allows us to design custom solutions that deliver real improvements in business performance. Recognition / Identification: GLORY s recognition and identification technologies were diligently studied under the extremely rigid condition of currency processing. With these technologies, the banknote is identified by collating an image pattern by high-speed arithmetic processing of 1,000 notes per minute. Today, our recognition and identification technologies are being utilized in diverse fields. The application of these technologies are spreading in an image processing technology to read the information of a seal, the hand-written character by a sensor as an image and the facial recognition technology which enables accurate personal identification. Banknote Identification Technology, Coin Image Identification Technology ... Facial Recognition Facial Recognition In recent years, an application of biometrics technology to identify individuals by observing intricate variations in their faces, fingerprints, irises, voices, blood vessels, and other features have been implemented as a substitution of a password and ID card for personal identification. Facial recognition as one of the contactless biometrics technology, is highly functional and convenient for users; it is attracting various industries. Since 2000, GLORY has been researching and developing the facial recognition technique by using our expertise in recognition/identification technology cultivated in processing cash to develop a proprietary technique for comparing the faces of people in real life with an ""average face"" to capture personal characteristics. Our facial recognition technology which takes pride in an authentication accuracy of the world top level has been applied to an entry management system and a visitor s detection system; it s becoming one of the most secure and reliable technologies to support society. Gender/Age estimation technologies GLORY has been developing gender/age determination technologies which applied the facial recognition technique. Gender/age determination technologies estimate genders and ages from the facial image instantly. Automating a customer base analysis depended on hands conventionally by using gender/age technologies, reliable marketing data is obtained ... Privacy Protection.",https://corporate.glory-global.com/,122,5/25/17,9/25/25
393,Google,,,,,,,,,,https://google.com/,https://www.google.com/,no strong candidates; using root landing,,,,,
394,Gorilla Technology Group,"Taiwan, Province of China",2001,Private,0,0,1,1,0,0,https://www.gorilla-technology.com,https://www.gorilla-technology.com/,,"Edge AI Drives Digital Transformation. Intrusion detection. Facial recognition. Direction detection. Vehicle detection. CPU only: Cost-effective, optimized processing. No GPU needed: low power, less heat, compact size. Delivering excellence. Gorilla s IVAR™ (Intelligent Video Analytics Recorder) is certified as the first IVA-based security software partner integrated with OpenVINO in Intel IoT Solutions Alliance. This collaboration enables Gorilla s Edge devices to conduct one and a half times greater video feed real-time analytics without facilitating GPU s. Gorilla s clients will dramatically benefit with lower deployment costs as more video channels can be analyzed on the same hardware. Edge AI Technology. Gorilla provides innovative solutions across business verticals with edge AI-based technology that unlocks the value of video insights and IoT data. Edge AI Computing: We use a combination of machine learning and deep learning through customizing MobileNet SSD, ResNet and more to provide various highly accurate analytics. Intelligent Video Analytics: Our multiple AI algorithms collaborate to deliver intelligent video analytics (IVA) that transform data into actionable, real-time insights with people, vehicle, and object identification capabilities. Optimized & Accelerated: We fully implement Intel OpenVINO optimization and CPU, VPU, & FPGA acceleration to enable edge devices to analyze more video feeds simultaneously in real time. Gorilla IVAR™, Intelligent Video Analytics Recorder, is a real-time video analytics solution which creates many benefits in the business and security intelligence fields by being an optimized and performance driven edge AI-based computer vision software. People / Face recognition. Vehicle detection / recognition. object detection / classification. behavior analysis. business intelligence. Intelligent Solutions: Gorilla Technology offers a range of solutions that combines video analytics and IoT technology to deliver business intelligence insights for improving performance in sales, operations and understanding of customer needs. Enterprise security: biometric attendance system for managing employees, their performance and training. Retail: analytics and in-store marketing help retailers convert customer traffic into profitable transactions. Smart media: streamline digital broadcast production workflows and content distribution to monetize assets. Gorilla Partner Program: Access Exclusive Services and Open the Door Business Success. Targeted Information, Easy to Learn, Fits Your Schedule, Exclusive Product Knowledge. About Gorilla Technology: Gorilla Technology, a privately held company established in 2000, specializes in video intelligence and IoT technology, supporting a wide range of video-centric and content management applications for retail, enterprise and surveillance. Our machine learning and deep learning video analysis algorithms identify, analyze and extract information from digital content to drive business intelligence solutions and automation. Leading hardware partners Dell, EMC, Acer and ViewSonic facilitate seamless integration of Gorilla s VeMo video analytics technology with best-of-breed hardware, including embedded systems. We leverage data center and cloud infrastructure providers, such as Telstra, and Amazon Web Services, to manage over 40 petabytes of content across 5 continents in multiple languages. Gorilla s Video IoT Platform also enables a range of robust cloud-based solutions for media management and content delivery to fulfill enterprise demands in industrial and commercial environments. Gorilla s Vision: Gorilla Technology s cutting-edge video intelligence solutions transform business processes across a myriad of industries by unlocking the vast trove of data embedded in video streams. IoT devices augment this data trove and provide a means to act on the results of data analysis in real-time. Gorilla Technology is committed to R&D as the foundation for creating value. We are among a handful of companies that possess domain-specific content management kernels. Atop this base, we apply our Video IoT Platform to achieve management, business and security convergence. Management Convergence improves productivity and communication within an enterprise by coupling video analysis and IoT devices with a centralized system to manage meetings, attendance, performance metrics and training tools. Business Convergence increases revenue opportunities in the commercial sector by leveraging video intelligence and IoT sensors to drive decision-making based on metrics and observed behaviors. Security Convergence integrates surveillance information with physical security, enabling people and vehicle identification and verification, as well as object search and tracking. Real-time events enhance situational awareness and reduce risk. Gorilla s Best-in-Class Partners: Gorilla partners with industry leading companies from cloud infrastructure providers, telecoms, chipset vendors, and storage manufacturers to provide end-to-end solutions for different verticals. Global Sales, Service and Innovation Centers: With over 15 years of experience in markets around the world, Gorilla Technology has established relationships and cultivated partnerships with industry giants and government agencies to deliver superior solutions and services.",https://www.gorilla-technology.com/,327,5/12/11,10/2/25
395,GoTenna,United States,,,,,,,,,http://www.gotenna.com/,https://gotenna.com/,no strong candidates; using root landing,,,,,
396,GPS Vietnam Trading,Viet Nam,,,,,,,,,,,,,,,,
397,Grab Games,Singpore,,,,,,,,,http://www.grab.com/,https://www.grab.com/sg/,"canonical, og:url, logo link, logo link, logo link | needs manual review",,,,,
398,Grabango,United States,2016,Private,1,0,0,1,0,0,https://grabango.com,https://grabango.com/,,"Eliminating Lines, To Save You Time. Grabango is the leading provider of checkout-free shopping technology for existing stores. Shop Without Lines: Shorter Lines, Free to All Shoppers, Faster, Easier Payment, Reward Offers During Shop (only if you want). Be More Efficient: Increased Sales & Loyalty, Reduced Shrinkage, Inventory Management & Out-of-Stock Alerts, Streamlined Operations. ""We are not making a cashierless store.  We are making a lineless store."" — Will Glaser, CEO. Why is Grabango Better? Superior Technology: Grabango s system uses high-quality sensor hardware and high-precision computer algorithms to acquire the location of every item in the store. This results in a real-time planogram covering the entire retail environment. Designed for Scale: Grabango is the only Enterprise Class technology vendor on the market today. The system is built for large-scale operations across thousands of retail locations, each stocking tens of thousands of unique SKUs in full-size facilities. Highest Reliability: Every major component in Grabango s system architecture is duplicated for redundancy. The fault-tolerant architecture also includes battery backup to deliver ultra-high availability. Source of Retail Truth: Grabango digitizes everything in the store, so it can be measured, managed and improved. This leads to the most convenient, safe and cost-effective shopper environments possible. For Shoppers. Waiting to Check Out is Over. Shopping without lines will soon be the new normal. Freedom to shop the way you want. As you enter the store there s nothing extra to do, just start shopping. No check-in or entry gate is required. Everyone is welcome! Shopping With Benefits: Shop as you normally do. Grabango keeps a running total of the items you select. You can opt-in for coupon offers and/or product information while you shop. Check Out Faster: When you re done, you can pay the traditional way at the cashier or by smartphone. In either case, there s no more scanner or conveyer belt and the lines are virtually eliminated. Better Receipts: You can choose to receive electronic receipts when leaving the store and access to historical receipts as far back as a year. For Retailors: Shorter Lines, Happier Customers. Thrill customers with convenience while operating way more efficiently. Streamline Operations: Shoppers  receipts are tallied as they make their way through the store, so the payment process is streamlined. Automated check-out reduces congestion and lines, particularly at peak times. Manage Shrinkage: Grabango s system recognizes and differentiates shopper and employee activities. Potential shoplifters are charged for all of the items on their person, even if hidden from view at checkout. Store personnel need not confront suspected shoplifters; the system does the work for them. Increased Sales & Loyalty: Shoppers no longer hesitate to visit the store for fear of lines, even during peak periods. As convenience rises and barriers to entry fall, shoppers naturally prefer these modern checkout-free stores to the old fashioned manual ones. Better Business Information & Analytics: Only with Grabango is the entire store digitized for assessment and optimization. The Grabango ""Source of Truth"" covers every product in the store. It includes an accurate, time-stamped database of all shopping events for managing every aspect of a well-run retail business. About US. Checkout—Free Shopping For All. Reinventing shopping and keeping it local. Grabango s mission is to eliminate lines, and save people time. How We Got Here: Lines annoy us. They always have, so we decided to do something about it.  We re a group of technology and retail experts that have come together to improve shopping for everyone. What We Do: We use advanced technology to give you back your time. Continue to shop the way you are used to and, when done, feel free to simply walk out of the store. Where We Are Going: Checkout-Free shopping has moved from science fiction into our modern present. As it becomes commonplace across retail brands, we will support all shoppers and retailers who want to use it. Company Values. Integrity: Do the right thing, particularly when you don t have to. Bold Innovation: Think recklessly, but temper your actions with pragmatism. Execution Matters: Hire the best people, and treasure them. Don t Live with Broken: Have the courage to admit mistakes, and the urgency to correct them. Customer Focus: Delight customers, both internal and external. Simplify: Enough said.What is Grabango? Grabango is a Silicon Valley startup that offers checkout-free shopping services that are based on computer vision and machine learning technology. Shoppers pick up items they want and exit the store with little or no waiting in line. How is Grabango different from Amazon Go? While Grabango and Amazon Go seem similar on the outside, the two systems serve different purposes. Amazon Go is designed for a single, small-scale environment that is purpose-built around it. In contrast, Grabango serves large-format retail customers and adapts to their existing, dynamic environments. What does the Grabango system consist of? The Grabango system consists of sensors in the store and machine learning algorithms running both locally and in the cloud. Redundancy is built throughout the system to assure the systems long-lasting reliability. What technology does Grabango use? Grabango uses patent pending computer vision and machine learning technology. It s similar to the technology used by autonomous vehicles, but much more reliable. How does Grabango handle data privacy? Grabango is vigilant about protecting shoppers  privacy and their personal data. For more information, please see the Grabango Privacy Policy. Will Grabango sell my information to a third party? No. Grabango does not sell personal shopper data to third parties. Does Grabango use facial recognition? No. Grabango does not use facial recognition.",https://grabango.com/,234,2/2/11,5/29/25
399,Grabba,,,,,,,,,,https://www.grabba.com/,https://www.grabba.com/,,,https://www.grabba.com/,241,2/8/03,8/13/25
400,Gradiant,,,,,,,,,,https://www.gradiant.org/,https://gradiant.org/,no strong candidates; using root landing,,,,,
401,Granding,,,,,,,,,,https://grandingworld.com/,https://grandingworld.com/,,,https://grandingworld.com/,12,8/3/24,4/26/25
402,Graymatics,United States,2011,,,,,,,,https://www.graymatics.com,https://www.graymatics.com/,,,https://www.graymatics.com/,253,11/21/09,9/25/25
403,Griaule,United States,2002,,,,,,,,https://griaule.com/en/,https://griaule.com/,"canonical, og:url | needs manual review",,,,,
404,Griffeye,,,,,,,,,,https://www.griffeye.com/,https://www.magnetforensics.com/products/magnet-griffeye/,no strong candidates; using root landing,,,,,
405,GSI Technology,,,,,,,,,,http://www.gsitechnology.com/,https://gsitechnology.com/,no strong candidates; using root landing,,,,,
406,GTEL OTS JSC,Viet Nam,,,,,,,,,https://ots.vn,https://ots.vn/,,,https://ots.vn/,74,12/3/09,8/11/25
407,Guangzhou Pixel Solutions,China,,,,,,,,,http://www.pixelall.com,http://www.pixelall.com/,,,http://www.pixelall.com/,242,5/28/03,8/15/25
408,Guardforce,,,,,,,,,,https://www.guardforce.com.hk/,https://www.guardforce.com.hk/,,,https://www.guardforce.com.hk/,101,1/16/00,5/20/25
409,Gunnebo,,,,,,,,,,https://www.gunnebogroup.com/,https://www.gunnebo.com/,no strong candidates; using root landing,,,,,
410,Handl.ai,United States,2020,active,,,,,,,https://handl.ai,https://www.handl.ai/,no strong candidates; using root landing,,,,,
411,Hangzhuo AIlu Network Information Technology,China,,,,,,,,,https://www.hzailysm.com,https://www.hzailysm.com/,,,https://www.hzailysm.com/,11,1/24/22,3/21/25
412,Hanko Identity,,,,,,,,,,https://www.hanko.io/,https://www.hanko.io/,,,https://www.hanko.io/,167,9/2/18,9/20/25
413,Hanwang Technology Co.,,,,,,,,,,http://www.hanvon.com/,https://www.hanvon.com/index.htm,"nav ""home"" | needs manual review",,,,,
414,HaystackID,,,,,,,,,,https://haystackid.com/,https://haystackid.com/,,,https://haystackid.com/,349,6/19/11,10/10/25
